any,trimestre,periode,nivell,codi,nom,metrica,tipus_habitatge,valor
2020,3,2020-Q3,barri,12.0,la Marina del Prat Vermell,superficie,protegit,0.0
2020,3,2020-Q3,barri,12.0,la Marina del Prat Vermell,superficie,total,78.4
2020,3,2020-Q3,barri,12.0,la Marina del Prat Vermell,superficie,usat,78.4
2020,3,2020-Q3,barri,13.0,la Marina de Port,compravendes,nou_lliure,1.0
2020,3,2020-Q3,barri,13.0,la Marina de Port,compravendes,protegit,0.0
2020,3,2020-Q3,barri,13.0,la Marina de Port,compravendes,total,35.0
2020,3,2020-Q3,barri,13.0,la Marina de Port,compravendes,usat,34.0
2020,3,2020-Q3,barri,13.0,la Marina de Port,preu_m2,nou,2790.7
2020,3,2020-Q3,barri,13.0,la Marina de Port,preu_m2,total,3529.63
2020,3,2020-Q3,barri,13.0,la Marina de Port,preu_m2,usat,3575.81
2020,3,2020-Q3,barri,13.0,la Marina de Port,preu_total,nou,120.0
2020,3,2020-Q3,barri,13.0,la Marina de Port,preu_total,total,231.10741
2020,3,2020-Q3,barri,13.0,la Marina de Port,preu_total,usat,238.05162
2020,3,2020-Q3,barri,13.0,la Marina de Port,superficie,nou_lliure,43.0
2020,3,2020-Q3,barri,13.0,la Marina de Port,superficie,protegit,0.0
2020,3,2020-Q3,barri,13.0,la Marina de Port,superficie,total,70.18
2020,3,2020-Q3,barri,13.0,la Marina de Port,superficie,usat,71.06
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,compravendes,nou_lliure,0.0
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,compravendes,protegit,0.0
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,compravendes,total,6.0
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,compravendes,usat,6.0
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,preu_m2,nou,0.0
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,preu_m2,total,4119.84
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,preu_m2,usat,4119.84
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,preu_total,nou,0.0
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,preu_total,total,244.70109
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,preu_total,usat,244.70109
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,superficie,nou_lliure,0.0
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,superficie,protegit,0.0
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,superficie,total,63.5
2020,3,2020-Q3,barri,14.0,la Font de la Guatlla,superficie,usat,63.5
2020,3,2020-Q3,barri,15.0,Hostafrancs,compravendes,nou_lliure,3.0
2020,3,2020-Q3,barri,15.0,Hostafrancs,compravendes,protegit,0.0
2020,3,2020-Q3,barri,15.0,Hostafrancs,compravendes,total,23.0
2020,3,2020-Q3,barri,15.0,Hostafrancs,compravendes,usat,20.0
2020,3,2020-Q3,barri,15.0,Hostafrancs,preu_m2,nou,3705.92
2020,3,2020-Q3,barri,15.0,Hostafrancs,preu_m2,total,3575.31
2020,3,2020-Q3,barri,15.0,Hostafrancs,preu_m2,usat,3559.94
2020,3,2020-Q3,barri,15.0,Hostafrancs,preu_total,nou,275.75
2020,3,2020-Q3,barri,15.0,Hostafrancs,preu_total,total,224.6579
2020,3,2020-Q3,barri,15.0,Hostafrancs,preu_total,usat,218.64706
2020,3,2020-Q3,barri,15.0,Hostafrancs,superficie,nou_lliure,77.5
2020,3,2020-Q3,barri,15.0,Hostafrancs,superficie,protegit,0.0
2020,3,2020-Q3,barri,15.0,Hostafrancs,superficie,total,63.58
2020,3,2020-Q3,barri,15.0,Hostafrancs,superficie,usat,61.94
2020,3,2020-Q3,barri,16.0,la Bordeta,compravendes,nou_lliure,0.0
2020,3,2020-Q3,barri,16.0,la Bordeta,compravendes,protegit,0.0
2020,3,2020-Q3,barri,16.0,la Bordeta,compravendes,total,30.0
2020,3,2020-Q3,barri,16.0,la Bordeta,compravendes,usat,30.0
2020,3,2020-Q3,barri,16.0,la Bordeta,preu_m2,nou,0.0
2020,3,2020-Q3,barri,16.0,la Bordeta,preu_m2,total,4616.27
2020,3,2020-Q3,barri,16.0,la Bordeta,preu_m2,usat,4616.27
2020,3,2020-Q3,barri,16.0,la Bordeta,preu_total,nou,0.0
2020,3,2020-Q3,barri,16.0,la Bordeta,preu_total,total,335.393
2020,3,2020-Q3,barri,16.0,la Bordeta,preu_total,usat,335.393
2020,3,2020-Q3,barri,16.0,la Bordeta,superficie,nou_lliure,0.0
2020,3,2020-Q3,barri,16.0,la Bordeta,superficie,protegit,0.0
2020,3,2020-Q3,barri,16.0,la Bordeta,superficie,total,72.0
2020,3,2020-Q3,barri,16.0,la Bordeta,superficie,usat,72.0
2020,3,2020-Q3,barri,17.0,Sants - Badal,compravendes,nou_lliure,0.0
2020,3,2020-Q3,barri,17.0,Sants - Badal,compravendes,protegit,0.0
2020,3,2020-Q3,barri,17.0,Sants - Badal,compravendes,total,29.0
2020,3,2020-Q3,barri,17.0,Sants - Badal,compravendes,usat,29.0
2020,3,2020-Q3,barri,17.0,Sants - Badal,preu_m2,nou,0.0
2020,3,2020-Q3,barri,17.0,Sants - Badal,preu_m2,total,4802.3
2020,3,2020-Q3,barri,17.0,Sants - Badal,preu_m2,usat,4802.3
2020,3,2020-Q3,barri,17.0,Sants - Badal,preu_total,nou,0.0
2020,3,2020-Q3,barri,17.0,Sants - Badal,preu_total,total,238.667
2020,3,2020-Q3,barri,17.0,Sants - Badal,preu_total,usat,238.667
2020,3,2020-Q3,barri,17.0,Sants - Badal,superficie,nou_lliure,0.0
2020,3,2020-Q3,barri,17.0,Sants - Badal,superficie,protegit,0.0
2020,3,2020-Q3,barri,17.0,Sants - Badal,superficie,total,62.35
2020,3,2020-Q3,barri,17.0,Sants - Badal,superficie,usat,62.35
2020,3,2020-Q3,barri,18.0,Sants,compravendes,nou_lliure,2.0
2020,3,2020-Q3,barri,18.0,Sants,compravendes,protegit,0.0
2020,3,2020-Q3,barri,18.0,Sants,compravendes,total,44.0
2020,3,2020-Q3,barri,18.0,Sants,compravendes,usat,42.0
2020,3,2020-Q3,barri,18.0,Sants,preu_m2,nou,3218.86
2020,3,2020-Q3,barri,18.0,Sants,preu_m2,total,3692.65
2020,3,2020-Q3,barri,18.0,Sants,preu_m2,usat,3765.54
2020,3,2020-Q3,barri,18.0,Sants,preu_total,nou,230.0
2020,3,2020-Q3,barri,18.0,Sants,preu_total,total,257.5
2020,3,2020-Q3,barri,18.0,Sants,preu_total,usat,261.73077
2020,3,2020-Q3,barri,18.0,Sants,superficie,nou_lliure,68.0
2020,3,2020-Q3,barri,18.0,Sants,superficie,protegit,0.0
2020,3,2020-Q3,barri,18.0,Sants,superficie,total,67.28
2020,3,2020-Q3,barri,18.0,Sants,superficie,usat,67.24
2020,3,2020-Q3,barri,19.0,les Corts,compravendes,nou_lliure,15.0
2020,3,2020-Q3,barri,19.0,les Corts,compravendes,protegit,0.0
2020,3,2020-Q3,barri,19.0,les Corts,compravendes,total,53.0
2020,3,2020-Q3,barri,19.0,les Corts,compravendes,usat,38.0
2020,3,2020-Q3,barri,19.0,les Corts,preu_m2,nou,5944.92
2020,3,2020-Q3,barri,19.0,les Corts,preu_m2,total,5103.73
2020,3,2020-Q3,barri,19.0,les Corts,preu_m2,usat,4726.65
2020,3,2020-Q3,barri,19.0,les Corts,preu_total,nou,515.46154
2020,3,2020-Q3,barri,19.0,les Corts,preu_total,total,489.24604
2020,3,2020-Q3,barri,19.0,les Corts,preu_total,usat,477.49426
2020,3,2020-Q3,barri,19.0,les Corts,superficie,nou_lliure,85.15
2020,3,2020-Q3,barri,19.0,les Corts,superficie,protegit,0.0
2020,3,2020-Q3,barri,19.0,les Corts,superficie,total,94.3
2020,3,2020-Q3,barri,19.0,les Corts,superficie,usat,97.61
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,compravendes,nou_lliure,2.0
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,compravendes,protegit,0.0
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,compravendes,total,20.0
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,compravendes,usat,18.0
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,preu_m2,nou,0.0
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,preu_m2,total,3707.19
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,preu_m2,usat,3707.19
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,preu_total,nou,0.0
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,preu_total,total,343.8225
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,preu_total,usat,343.8225
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,superficie,nou_lliure,0.0
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,superficie,protegit,0.0
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,superficie,total,85.09
2020,3,2020-Q3,barri,20.0,la Maternitat i Sant Ramon,superficie,usat,85.09
2020,3,2020-Q3,barri,21.0,Pedralbes,compravendes,nou_lliure,0.0
2020,3,2020-Q3,barri,21.0,Pedralbes,compravendes,protegit,0.0
2020,3,2020-Q3,barri,21.0,Pedralbes,compravendes,total,10.0
2020,3,2020-Q3,barri,21.0,Pedralbes,compravendes,usat,10.0
2020,3,2020-Q3,barri,21.0,Pedralbes,preu_m2,nou,0.0
2020,3,2020-Q3,barri,21.0,Pedralbes,preu_m2,total,5267.1
2020,3,2020-Q3,barri,21.0,Pedralbes,preu_m2,usat,5267.1
2020,3,2020-Q3,barri,21.0,Pedralbes,preu_total,nou,0.0
2020,3,2020-Q3,barri,21.0,Pedralbes,preu_total,total,691.14286
2020,3,2020-Q3,barri,21.0,Pedralbes,preu_total,usat,691.14286
2020,3,2020-Q3,barri,21.0,Pedralbes,superficie,nou_lliure,0.0
2020,3,2020-Q3,barri,21.0,Pedralbes,superficie,protegit,0.0
2020,3,2020-Q3,barri,21.0,Pedralbes,superficie,total,136.29
2020,3,2020-Q3,barri,21.0,Pedralbes,superficie,usat,136.29
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",compravendes,nou_lliure,0.0
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",compravendes,protegit,0.0
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",compravendes,total,11.0
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",compravendes,usat,11.0
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",preu_m2,nou,0.0
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",preu_m2,total,2359.48
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",preu_m2,usat,2359.48
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",preu_total,nou,0.0
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",preu_total,total,468.4
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",preu_total,usat,468.4
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",superficie,nou_lliure,0.0
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",superficie,protegit,0.0
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",superficie,total,265.2
2020,3,2020-Q3,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",superficie,usat,265.2
2020,3,2020-Q3,barri,23.0,Sarrià,compravendes,nou_lliure,1.0
2020,3,2020-Q3,barri,23.0,Sarrià,compravendes,protegit,0.0
2020,3,2020-Q3,barri,23.0,Sarrià,compravendes,total,27.0
2020,3,2020-Q3,barri,23.0,Sarrià,compravendes,usat,26.0
2020,3,2020-Q3,barri,23.0,Sarrià,preu_m2,nou,18551.14
2020,3,2020-Q3,barri,23.0,Sarrià,preu_m2,total,6204.46
2020,3,2020-Q3,barri,23.0,Sarrià,preu_m2,usat,5616.52
2020,3,2020-Q3,barri,23.0,Sarrià,preu_total,nou,3246.45
2020,3,2020-Q3,barri,23.0,Sarrià,preu_total,total,909.03088
2020,3,2020-Q3,barri,23.0,Sarrià,preu_total,usat,797.72521
2020,3,2020-Q3,barri,23.0,Sarrià,superficie,nou_lliure,175.0
2020,3,2020-Q3,barri,23.0,Sarrià,superficie,protegit,0.0
2020,3,2020-Q3,barri,23.0,Sarrià,superficie,total,121.92
2020,3,2020-Q3,barri,23.0,Sarrià,superficie,usat,119.61
2020,3,2020-Q3,barri,24.0,les Tres Torres,compravendes,nou_lliure,3.0
2020,3,2020-Q3,barri,24.0,les Tres Torres,compravendes,protegit,0.0
2020,3,2020-Q3,barri,24.0,les Tres Torres,compravendes,total,24.0
2020,3,2020-Q3,barri,24.0,les Tres Torres,compravendes,usat,21.0
2020,3,2020-Q3,barri,24.0,les Tres Torres,preu_m2,nou,4740.97
2020,3,2020-Q3,barri,24.0,les Tres Torres,preu_m2,total,5702.69
2020,3,2020-Q3,barri,24.0,les Tres Torres,preu_m2,usat,5872.41
2020,3,2020-Q3,barri,24.0,les Tres Torres,preu_total,nou,433.33333
2020,3,2020-Q3,barri,24.0,les Tres Torres,preu_total,total,699.9846
2020,3,2020-Q3,barri,24.0,les Tres Torres,preu_total,usat,747.04071
2020,3,2020-Q3,barri,24.0,les Tres Torres,superficie,nou_lliure,91.33
2020,3,2020-Q3,barri,24.0,les Tres Torres,superficie,protegit,0.0
2020,3,2020-Q3,barri,24.0,les Tres Torres,superficie,total,119.56
2020,3,2020-Q3,barri,24.0,les Tres Torres,superficie,usat,123.8
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,compravendes,nou_lliure,4.0
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,compravendes,protegit,0.0
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,compravendes,total,27.0
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,compravendes,usat,23.0
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,preu_m2,nou,4660.9
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,preu_m2,total,6389.73
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,preu_m2,usat,6694.82
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,preu_total,nou,663.33333
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,preu_total,total,797.6027
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,preu_total,usat,821.2973
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,superficie,nou_lliure,147.0
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,superficie,protegit,0.0
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,superficie,total,121.68
2020,3,2020-Q3,barri,25.0,Sant Gervasi - la Bonanova,superficie,usat,117.68
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,compravendes,nou_lliure,16.0
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,compravendes,protegit,0.0
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,compravendes,total,67.0
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,compravendes,usat,51.0
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,preu_m2,nou,6632.41
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,preu_m2,total,6137.1
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,preu_m2,usat,5976.46
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,preu_total,nou,670.25
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,preu_total,total,796.23109
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,preu_total,usat,837.08982
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,superficie,nou_lliure,105.25
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,superficie,protegit,0.0
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,superficie,total,127.14
2020,3,2020-Q3,barri,26.0,Sant Gervasi - Galvany,superficie,usat,134.05
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,compravendes,nou_lliure,8.0
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,compravendes,protegit,0.0
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,compravendes,total,40.0
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,compravendes,usat,32.0
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,preu_m2,nou,5020.42
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,preu_m2,total,4419.67
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,preu_m2,usat,4279.5
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,preu_total,nou,562.31
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,preu_total,total,448.74784
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,preu_total,usat,422.25
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,superficie,nou_lliure,113.43
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,superficie,protegit,0.0
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,superficie,total,101.66
2020,3,2020-Q3,barri,27.0,el Putxet i el Farró,superficie,usat,99.0
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,compravendes,nou_lliure,5.0
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,compravendes,protegit,0.0
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,compravendes,total,26.0
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,compravendes,usat,21.0
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,preu_m2,nou,3510.81
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,preu_m2,total,3536.99
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,preu_m2,usat,3545.72
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,preu_total,nou,406.4925
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,preu_total,total,334.82312
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,preu_total,usat,310.93333
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,superficie,nou_lliure,123.0
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,superficie,protegit,0.0
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,superficie,total,100.29
2020,3,2020-Q3,barri,28.0,Vallcarca i els Penitents,superficie,usat,93.19
2020,3,2020-Q3,barri,29.0,el Coll,compravendes,nou_lliure,5.0
2020,3,2020-Q3,barri,29.0,el Coll,compravendes,protegit,0.0
2020,3,2020-Q3,barri,29.0,el Coll,compravendes,total,10.0
2020,3,2020-Q3,barri,29.0,el Coll,compravendes,usat,5.0
2020,3,2020-Q3,barri,29.0,el Coll,preu_m2,nou,3300.51
2020,3,2020-Q3,barri,29.0,el Coll,preu_m2,total,3176.17
2020,3,2020-Q3,barri,29.0,el Coll,preu_m2,usat,2927.5
2020,3,2020-Q3,barri,29.0,el Coll,preu_total,nou,238.75
2020,3,2020-Q3,barri,29.0,el Coll,preu_total,total,226.385
2020,3,2020-Q3,barri,29.0,el Coll,preu_total,usat,201.655
2020,3,2020-Q3,barri,29.0,el Coll,superficie,nou_lliure,73.0
2020,3,2020-Q3,barri,29.0,el Coll,superficie,protegit,0.0
2020,3,2020-Q3,barri,29.0,el Coll,superficie,total,71.17
2020,3,2020-Q3,barri,29.0,el Coll,superficie,usat,67.5
2020,3,2020-Q3,barri,30.0,la Salut,compravendes,nou_lliure,1.0
2020,3,2020-Q3,barri,30.0,la Salut,compravendes,protegit,0.0
2020,3,2020-Q3,barri,30.0,la Salut,compravendes,total,22.0
2020,3,2020-Q3,barri,30.0,la Salut,compravendes,usat,21.0
2020,3,2020-Q3,barri,30.0,la Salut,preu_m2,nou,0.0
2020,3,2020-Q3,barri,30.0,la Salut,preu_m2,total,4471.39
2020,3,2020-Q3,barri,30.0,la Salut,preu_m2,usat,4471.39
2020,3,2020-Q3,barri,30.0,la Salut,preu_total,nou,0.0
2020,3,2020-Q3,barri,30.0,la Salut,preu_total,total,385.83429
2020,3,2020-Q3,barri,30.0,la Salut,preu_total,usat,385.83429
2020,3,2020-Q3,barri,30.0,la Salut,superficie,nou_lliure,0.0
2020,3,2020-Q3,barri,30.0,la Salut,superficie,protegit,0.0
2020,3,2020-Q3,barri,30.0,la Salut,superficie,total,91.53
2020,3,2020-Q3,barri,30.0,la Salut,superficie,usat,91.53
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,compravendes,nou_lliure,14.0
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,compravendes,protegit,0.0
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,compravendes,total,97.0
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,compravendes,usat,83.0
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,preu_m2,nou,4534.63
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,preu_m2,total,4706.74
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,preu_m2,usat,4716.58
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,preu_total,nou,358.75
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,preu_total,total,360.50465
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,preu_total,usat,360.60492
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,superficie,nou_lliure,77.75
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,superficie,protegit,0.0
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,superficie,total,77.39
2020,3,2020-Q3,barri,31.0,la Vila de Gràcia,superficie,usat,77.37
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,compravendes,nou_lliure,1.0
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,compravendes,protegit,0.0
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,compravendes,total,50.0
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,compravendes,usat,49.0
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,preu_m2,nou,3546.1
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,preu_m2,total,4317.6
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,preu_m2,usat,4335.97
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,preu_total,nou,1000.0
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,preu_total,total,381.59791
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,preu_total,usat,366.87405
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,superficie,nou_lliure,282.0
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,superficie,protegit,0.0
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,superficie,total,85.76
2020,3,2020-Q3,barri,32.0,el Camp d'en Grassot i Gràcia Nova,superficie,usat,81.4
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,compravendes,nou_lliure,0.0
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,compravendes,protegit,0.0
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,compravendes,total,32.0
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,compravendes,usat,32.0
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,preu_m2,nou,0.0
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,preu_m2,total,4038.02
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,preu_m2,usat,4038.02
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,preu_total,nou,0.0
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,preu_total,total,298.0
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,preu_total,usat,298.0
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,superficie,nou_lliure,0.0
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,superficie,protegit,0.0
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,superficie,total,77.32
2020,3,2020-Q3,barri,33.0,el Baix Guinardó,superficie,usat,77.32
2020,3,2020-Q3,barri,34.0,Can Baró,compravendes,nou_lliure,0.0
2020,3,2020-Q3,barri,34.0,Can Baró,compravendes,protegit,0.0
2020,3,2020-Q3,barri,34.0,Can Baró,compravendes,total,10.0
2020,3,2020-Q3,barri,34.0,Can Baró,compravendes,usat,10.0
2020,3,2020-Q3,barri,34.0,Can Baró,preu_m2,nou,0.0
2020,3,2020-Q3,barri,34.0,Can Baró,preu_m2,total,2913.41
2020,3,2020-Q3,barri,34.0,Can Baró,preu_m2,usat,2913.41
2020,3,2020-Q3,barri,34.0,Can Baró,preu_total,nou,0.0
2020,3,2020-Q3,barri,34.0,Can Baró,preu_total,total,204.33333
2020,3,2020-Q3,barri,34.0,Can Baró,preu_total,usat,204.33333
2020,3,2020-Q3,barri,34.0,Can Baró,superficie,nou_lliure,0.0
2020,3,2020-Q3,barri,34.0,Can Baró,superficie,protegit,0.0
2020,3,2020-Q3,barri,34.0,Can Baró,superficie,total,72.86
2020,3,2020-Q3,barri,34.0,Can Baró,superficie,usat,72.86
2020,3,2020-Q3,barri,35.0,el Guinardó,compravendes,nou_lliure,0.0
2020,3,2020-Q3,barri,35.0,el Guinardó,compravendes,protegit,0.0
2020,3,2020-Q3,barri,35.0,el Guinardó,compravendes,total,41.0
2020,3,2020-Q3,barri,35.0,el Guinardó,compravendes,usat,41.0
2020,3,2020-Q3,barri,35.0,el Guinardó,preu_m2,nou,0.0
2020,3,2020-Q3,barri,35.0,el Guinardó,preu_m2,total,3443.54
2020,3,2020-Q3,barri,35.0,el Guinardó,preu_m2,usat,3443.54
2020,3,2020-Q3,barri,35.0,el Guinardó,preu_total,nou,0.0
2020,3,2020-Q3,barri,35.0,el Guinardó,preu_total,total,266.475
2020,3,2020-Q3,barri,35.0,el Guinardó,preu_total,usat,266.475
2020,3,2020-Q3,barri,35.0,el Guinardó,superficie,nou_lliure,0.0
2020,3,2020-Q3,barri,35.0,el Guinardó,superficie,protegit,0.0
2020,3,2020-Q3,barri,35.0,el Guinardó,superficie,total,72.33
2020,3,2020-Q3,barri,35.0,el Guinardó,superficie,usat,72.33
2020,3,2020-Q3,barri,36.0,la Font d'en Fargues,compravendes,nou_lliure,0.0
2020,3,2020-Q3,barri,36.0,la Font d'en Fargues,compravendes,protegit,0.0
2020,3,2020-Q3,barri,36.0,la Font d'en Fargues,compravendes,total,23.0
2020,3,2020-Q3,barri,36.0,la Font d'en Fargues,compravendes,usat,23.0
2020,3,2020-Q3,barri,36.0,la Font d'en Fargues,preu_m2,nou,0.0
2020,3,2020-Q3,barri,36.0,la Font d'en Fargues,preu_m2,total,4144.62
2020,3,2020-Q3,barri,36.0,la Font d'en Fargues,preu_m2,usat,4144.62
2020,3,2020-Q3,barri,36.0,la Font d'en Fargues,preu_total,nou,0.0
2020,3,2020-Q3,barri,36.0,la Font d'en Fargues,preu_total,total,271.12975
2020,3,2020-Q3,barri,36.0,la Font d'en Fargues,preu_total,usat,271.12975
